taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2492870	Lanius ludovicianus Linnaeus, 1766	2492870	Lanius ludovicianus Linnaeus, 1766	74	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Laniidae	9315	Lanius	2483315	Lanius ludovicianus	2492870	NT
5231459	Troglodytes aedon Vieillot, 1809	5231459	Troglodytes aedon Vieillot, 1809	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Troglodytes	2493899	Troglodytes aedon	5231459	LC
2493843	Thryomanes bewickii (Audubon, 1827)	2493843	Thryomanes bewickii (Audubon, 1827)	32	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Troglodytidae	9355	Thryomanes	2493841	Thryomanes bewickii	2493843	LC
11261360	Corthylio calendula (Linnaeus, 1766)	2484597	Regulus calendula (Linnaeus, 1766)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Regulidae	5279	Regulus	2484589	Regulus calendula	2484597	NE
8959883	Dryobates scalaris (Wagler, 1829)	8959883	Dryobates scalaris (Wagler, 1829)	35	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Dryobates	8399994	Dryobates scalaris	8959883	LC
2476855	Selasphorus rufus (J.F.Gmelin, 1788)	2476855	Selasphorus rufus (J.F.Gmelin, 1788)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Selasphorus	2476843	Selasphorus rufus	2476855	NT
2487596	Polioptila caerulea (Linnaeus, 1766)	2487596	Polioptila caerulea (Linnaeus, 1766)	10	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Polioptilidae	5789066	Polioptila	2487581	Polioptila caerulea	2487596	LC
2496459	Geococcyx californianus (Lesson, 1829)	2496459	Geococcyx californianus (Lesson, 1829)	23	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Geococcyx	2496458	Geococcyx californianus	2496459	LC
2487825	Poecile gambeli (Ridgway, 1886)	2487825	Poecile gambeli (Ridgway, 1886)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Paridae	9327	Poecile	2487782	Poecile gambeli	2487825	LC
2489169	Petrochelidon pyrrhonota (Vieillot, 1817)	2489169	Petrochelidon pyrrhonota (Vieillot, 1817)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Petrochelidon	2489165	Petrochelidon pyrrhonota	2489169	LC
5232437	Branta canadensis (Linnaeus, 1758)	5232437	Branta canadensis (Linnaeus, 1758)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Branta	2498190	Branta canadensis	5232437	LC
9515886	Hirundo rustica Linnaeus, 1758	9515886	Hirundo rustica Linnaeus, 1758	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Hirundo	2489222	Hirundo rustica	9515886	LC
7341834	Setophaga petechia (Linnaeus, 1766)	7341834	Setophaga petechia (Linnaeus, 1766)	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga petechia	7341834	LC
9362842	Junco hyemalis (Linnaeus, 1758)	9362842	Junco hyemalis (Linnaeus, 1758)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Emberizidae	9608	Junco	2492009	Junco hyemalis	9362842	LC
2481000	Falco mexicanus Schlegel, 1850	2481000	Falco mexicanus Schlegel, 1850	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco mexicanus	2481000	LC
9630752	Ardea herodias Linnaeus, 1758	9630752	Ardea herodias Linnaeus, 1758	9	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Pelecaniformes	7190953	Ardeidae	3685	Ardea	2480922	Ardea herodias	9630752	LC
9596413	Sturnella neglecta Audubon, 1844	9596413	Sturnella neglecta Audubon, 1844	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Icteridae	6176	Sturnella	2484248	Sturnella neglecta	9596413	LC
2498257	Aythya affinis (Eyton, 1838)	2498257	Aythya affinis (Eyton, 1838)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Anseriformes	1108	Anatidae	2986	Aythya	2498254	Aythya affinis	2498257	LC
2481798	Actitis macularius (Linnaeus, 1766)	2481798	Actitis macularius (Linnaeus, 1766)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Actitis	2481797	Actitis macularius	2481798	LC
5231647	Spinus psaltria (Say, 1822)	5231647	Spinus psaltria (Say, 1822)	30	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Spinus	8051475	Spinus psaltria	5231647	LC
5231643	Spinus lawrencei (Cassin, 1850)	5231643	Spinus lawrencei (Cassin, 1850)	5	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Fringillidae	5242	Spinus	8051475	Spinus lawrencei	5231643	LC
2480542	Buteo jamaicensis (Gmelin, 1788)	2480542	Buteo jamaicensis (Gmelin, 1788)	51	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Accipitriformes	7191147	Accipitridae	2877	Buteo	2480517	Buteo jamaicensis	2480542	LC
2489202	Stelgidopteryx serripennis (Audubon, 1838)	2489202	Stelgidopteryx serripennis (Audubon, 1838)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Stelgidopteryx	2489200	Stelgidopteryx serripennis	2489202	LC
9685907	Falco sparverius Linnaeus, 1758	9685907	Falco sparverius Linnaeus, 1758	26	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Falconiformes	7191407	Falconidae	5240	Falco	2480996	Falco sparverius	9685907	LC
